dataset,feature,feature_type,ratio,perm_p,perm_z,ai_doc_count
ai7,皆,lexical,0.5468883043671022,0.000999000999000999,9.741685275345958,48.0
ai7,結論,lexical,0.31302893010508587,0.002997002997002997,3.4509710742512167,17.0
ai7,クライアント-client,lexical,0.12056867518477012,0.6693306693306693,-0.4428146074695265,34.0
ai7,好み,lexical,0.3245761395154413,0.24875124875124874,1.018809944197592,3.0
ai7,コンテンツ-contents,lexical,0.42222791416212807,0.000999000999000999,4.657959794428387,11.0
ai7,注意,lexical,0.25884068322555726,0.013986013986013986,2.64644865918497,46.0
ai7,動作,lexical,0.2960788307795374,0.000999000999000999,3.955249286572505,78.0
ai7,起動,lexical,0.16732691075858722,0.26373626373626374,0.5870798155154296,32.0
ai7,終わり,lexical,0.28115456996864147,0.004995004995004995,3.3314373448593035,39.0
ai7,push,lexical,0.12888524809631785,0.7912087912087912,-0.5496409516360442,10.0
ai7,ログ-log,lexical,0.37940968694277866,0.000999000999000999,6.005483702387362,61.0
ai7,アクセス-access,lexical,0.2459587399878562,0.013986013986013986,2.6400376800386316,68.0
ai7,決める,lexical,0.35293327320363155,0.000999000999000999,5.121300837669368,40.0
ai7,以上,lexical,0.3447085852463768,0.001998001998001998,5.06639983888036,74.0
ai7,操作,lexical,0.21030560839587994,0.04195804195804196,1.7994093948251386,78.0
ai7,幸い,lexical,0.4437715305674916,0.000999000999000999,6.405501145983773,25.0
ai7,度,lexical,0.42167203665366004,0.000999000999000999,6.888368376785304,98.0
ai7,URL,lexical,0.12825792460575258,0.5684315684315684,-0.2762767840068107,27.0
ai7,共,lexical,0.2715779208674022,0.008991008991008992,2.896065776056519,28.0
ai7,カレンダー-calendar,lexical,0.24152294576982414,0.13686313686313686,-0.3965476011779342,2.0
ai7,連携,lexical,0.3088905331843136,0.001998001998001998,4.117807472200058,39.0
ai7,日々,lexical,0.3090507578084345,0.015984015984015984,2.6805329160846996,13.0
ai7,通り,lexical,0.5206603871688809,0.000999000999000999,9.266435198121389,53.0
ai7,限り,lexical,0.3376442674926812,0.000999000999000999,4.4041886493464935,22.0
ai7,絞る,lexical,0.2256000391857077,0.13986013986013987,1.0904118365265332,10.0
ai7,メーン-main,lexical,0.19464787625035018,0.13586413586413587,0.9249960915088263,16.0
ai7,ドメイン-domain,lexical,0.14226185637392735,0.4955044955044955,-0.10326412895996459,17.0
ai7,構成,lexical,0.16189522846029003,0.25674325674325676,0.6325583236546182,67.0
ai7,ルート-route,lexical,0.2715003393989345,0.07592407592407592,1.5445658867729244,8.0
ai7,分類,lexical,0.3580634164165332,0.01898101898101898,2.775661457956441,8.0
ai7,カウント-count,lexical,0.3741657386773944,0.000999000999000999,1.057884635928327,1.0
ai7,クラス-class,lexical,0.17790514916659958,0.22077922077922077,0.703991022355638,20.0
ai7,機能,lexical,0.15094094088540233,0.32867132867132864,0.39913043818465405,150.0
ai7,詳細,lexical,0.34232139533042677,0.000999000999000999,4.980212945697018,68.0
ai7,確認,lexical,0.4105032844816915,0.000999000999000999,7.025468890916585,132.0
ai7,インストール-install,lexical,0.12913654855049989,0.5644355644355644,-0.2252011478108605,35.0
ai7,失う,lexical,0.661719230811325,0.013986013986013986,4.97525652054263,3.0
ai7,情報,lexical,0.35619673332900836,0.000999000999000999,5.6254608245545725,143.0
ai7,データ-data,lexical,0.053712663914343775,0.9920079920079921,-1.962961896150901,115.0
ai7,OK,lexical,0.2583600478512041,0.01898101898101898,2.486263533338079,20.0
ai7,先ず,lexical,0.33908061413714763,0.000999000999000999,5.152457624450255,91.0
ai7,例えば,lexical,0.7292525456569126,0.000999000999000999,13.81931419238329,73.0
ai7,速度,lexical,0.17158355343172355,0.2627372627372627,0.5325186603477784,18.0
ai7,複雑,lexical,0.1741959343461087,0.16883116883116883,0.9569568029616892,43.0
ai7,正しい,lexical,0.3492657682729856,0.001998001998001998,4.835099846491432,30.0
ai7,時間,lexical,0.35207278484326715,0.000999000999000999,5.398031694276081,95.0
ai7,誤る,lexical,0.2715003393989344,0.1018981018981019,1.590243142623251,8.0
ai7,ID,lexical,0.2022140583424504,0.1038961038961039,1.3695891715634823,25.0
ai7,表,lexical,0.1302223569648849,0.5844155844155844,-0.3348002357216028,16.0
ai7,パターン-pattern,lexical,0.3441721501430022,0.000999000999000999,4.795540971311143,36.0
ai7,プログラミング-programming,lexical,0.096070304143243,0.8511488511488512,-1.0229296192300843,26.0
ai7,取り組む,lexical,0.23323265047937705,0.028971028971028972,2.006878587882327,24.0
ai7,求める,lexical,0.31288228153045733,0.000999000999000999,3.9877631967998037,30.0
ai7,知見,lexical,0.2936430520230656,0.14785214785214784,1.3940126192929307,6.0
ai7,提供,lexical,0.2713938133025414,0.000999000999000999,3.5259801895127594,76.0
ai7,実際,lexical,0.5247997655539143,0.000999000999000999,9.324559667145028,86.0
ai7,パス-pass,lexical,0.18172779393241373,0.17382617382617382,0.835501497017185,25.0
ai7,新しい,lexical,0.38765265298597806,0.000999000999000999,6.2171736566031,47.0
ai7,サイン-sign,lexical,0.37416573867739417,1.0,0.999499874937461,1.0
ai7,採用,lexical,0.32663503624836027,0.000999000999000999,4.707037575053313,53.0
ai7,コスト-cost,lexical,0.2019236136872764,0.07492507492507493,1.4684935134090549,34.0
ai7,手段,lexical,0.1580335517709149,0.4085914085914086,0.2307687376784161,16.0
ai7,生ずる,lexical,0.17514106092009132,0.3996003996003996,0.313724577964865,11.0
ai7,作成,lexical,0.34115101778306156,0.000999000999000999,5.075731841330869,174.0
ai7,ケース-case,lexical,0.3051773386830869,0.000999000999000999,3.8044951264817364,51.0
ai7,ソース-sauce,lexical,0.21697375153193071,0.03696303696303696,1.9059803724250122,36.0
ai7,勧める,lexical,0.3630196581068355,0.000999000999000999,5.1639653757014985,35.0
ai7,取得,lexical,0.1776129143824194,0.13986013986013987,1.055133636941378,63.0
ai7,メリット-merit,lexical,0.18873476423471353,0.12987012987012986,1.1402379583777633,43.0
ai7,ネットワーク-network,lexical,0.2312353795241276,0.06793206793206794,1.6998151636125316,15.0
ai7,製品,lexical,0.4034999065137375,0.000999000999000999,5.215115591433954,19.0
ai7,全て,lexical,0.3501407516842916,0.000999000999000999,5.271250511053452,93.0
ai7,作業,lexical,0.1710816612547641,0.16883116883116883,0.9139899952677492,66.0
ai7,見付かる,lexical,0.3479082802176681,0.007992007992007992,3.5376082468257506,13.0
ai7,CPU,lexical,0.24152294576982414,0.12787212787212787,-0.38122158504888914,2.0
ai7,意味,lexical,0.38769322407573703,0.000999000999000999,5.97470359134649,41.0
ai7,詳しい,lexical,0.6733215892848533,0.000999000999000999,11.999514126426375,27.0
ai7,上,lexical,0.31456732490585193,0.000999000999000999,4.38622305044724,45.0
ai7,扱う,lexical,0.20312006786915687,0.07192807192807193,1.5651913423769879,42.0
ai7,深い,lexical,0.19412027596937925,0.19480519480519481,0.9190165739656144,16.0
ai7,場面,lexical,0.27150033939893453,0.04995004995004995,1.494901379485957,8.0
ai7,取る,lexical,0.32232116360692714,0.000999000999000999,4.48851724611173,60.0
ai7,リンク-link,lexical,0.49958922868362293,0.000999000999000999,8.183877095204188,26.0
ai7,前,lexical,0.15455117427015375,0.3176823176823177,0.4533703158321864,64.0
ai7,ページ-page,lexical,0.2513610147256421,0.012987012987012988,2.7087783157678986,35.0
ai7,担当,lexical,0.27156151683750146,0.012987012987012988,2.8031837386082987,24.0
ai7,ブログ-blog,lexical,0.4710599130201324,0.000999000999000999,6.459686549228172,16.0
ai7,繰り返す,lexical,0.17612162584720775,0.2517482517482518,0.6406675409266358,19.0
ai7,直ぐ,lexical,0.5695034943384651,0.000999000999000999,9.145413767883595,22.0
ai7,過程,lexical,0.2980017323827247,0.14485514485514486,1.2393436230166754,5.0
ai7,セットアップ-set-up,lexical,0.522098356928543,0.000999000999000999,5.885045138679115,10.0
ai7,直接,lexical,0.23803905906851783,0.013986013986013986,2.3261046718291505,36.0
ai7,踏まえる,lexical,0.30185762553426987,0.025974025974025976,2.5258719627233717,11.0
ai7,サポート-support,lexical,0.21071232943747842,0.09290709290709291,1.3753856935037572,21.0
ai7,仕組み,lexical,0.24300406062319255,0.014985014985014986,2.3909597778163603,36.0
ai7,変化,lexical,0.30172606122298595,0.005994005994005994,3.0635089729475977,16.0
ai7,向ける,lexical,0.42767790493254226,0.000999000999000999,5.450775111968261,16.0
ai7,ダウンロード-download,lexical,0.11734238091767303,0.7282717282717283,-0.5952093014210666,18.0
ai7,疑問,lexical,0.2936430520230657,0.10589410589410589,1.6091782100049181,6.0
ai7,図,lexical,0.3248748916791048,0.006993006993006993,3.456441209463423,17.0
ai7,アップデート-update,lexical,0.27618014585290246,0.03196803196803197,2.3230163011724194,14.0
ai7,関連,lexical,0.24526441363808787,0.012987012987012988,2.5485789261393323,46.0
ai7,出力,lexical,0.2735361032138644,0.006993006993006993,2.946282054716925,36.0
ai7,記述,lexical,0.37149507143644256,0.000999000999000999,5.378438594278867,40.0
ai7,面,lexical,0.15183923297051835,0.5704295704295704,-0.18062756110706465,10.0
ai7,無くす,lexical,0.32457613951544145,0.01898101898101898,0.9216633832827057,3.0
ai7,中心,lexical,0.2297529530549588,0.12387612387612387,1.3650757747433726,13.0
ai7,良く,lexical,0.37367772105213864,0.000999000999000999,5.653530894897695,43.0
ai7,下げる,lexical,0.16957454743455264,0.3916083916083916,0.149468446271705,9.0
ai7,アーキテクチャー-architecture,lexical,0.244106038900232,0.015984015984015984,2.4835165635374556,31.0
ai7,整理,lexical,0.5140061718942472,0.000999000999000999,8.528319259436389,28.0
ai7,組織,lexical,0.3704014362264011,0.000999000999000999,4.419426009329952,16.0
ai7,つく,lexical,0.747512298044674,0.000999000999000999,15.01519580571632,182.0
ai7,備える,lexical,0.18558350783753053,0.4645354645354645,-0.013291812440878242,6.0
ai7,カバー-cover,lexical,0.5872731963596964,0.003996003996003996,5.30141735773271,6.0
ai7,法,lexical,0.3225205942389398,0.014985014985014986,2.6900450224162293,10.0
ai7,方針,lexical,0.11351545391442791,0.7382617382617382,-0.7824215086554293,12.0
ai7,参考,lexical,0.5261259054618114,0.000999000999000999,9.549277169418096,91.0
ai7,但し,lexical,0.1095167602648483,0.7532467532467533,-0.7028911547352351,25.0
ai7,Kubernetes,lexical,0.1102891985617606,0.7852147852147852,-0.7030985430166912,27.0
ai7,ホスト-host,lexical,0.15296770298532084,0.38161838161838163,0.14193898178320702,18.0
ai7,一定,lexical,0.6707468173658845,0.000999000999000999,8.633330223976552,9.0
ai7,保存,lexical,0.1760187749410297,0.18581418581418582,0.8927042765741847,36.0
ai7,沿う,lexical,0.3785360132823593,0.005994005994005994,3.5182686292501657,9.0
ai7,列,lexical,0.17060975652404994,0.21678321678321677,0.7507677514917476,28.0
ai7,通信,lexical,0.20801815549560754,0.06893106893106893,1.6260778200717965,34.0
ai7,纏める,lexical,0.5217611473902334,0.000999000999000999,8.890165170690391,59.0
ai7,箇所,lexical,0.3488070413103862,0.000999000999000999,4.283969411700576,23.0
ai7,特徴,lexical,0.24134522654388293,0.01998001998001998,2.248778534768053,34.0
ai7,コマンド-command,lexical,0.07848571269033838,0.9470529470529471,-1.4119005856278324,40.0
ai7,初期,lexical,0.2766223962532543,0.01098901098901099,2.9970719179944436,25.0
ai7,持つ,lexical,0.33980401280262623,0.000999000999000999,4.76474985703779,68.0
ai7,既存,lexical,0.22815815220302718,0.04695304695304695,1.7979327158906093,20.0
ai7,プログラム-program,lexical,0.15147602311424277,0.3936063936063936,0.15099037869407045,21.0
ai7,場合,lexical,0.22877788374281938,0.029970029970029972,2.2356956869833597,151.0
ai7,顧客,lexical,0.1992303364150439,0.23476523476523475,0.7575788482393606,12.0
ai7,背景,lexical,0.2744852588642151,0.029970029970029972,2.4246636280242706,14.0
ai7,公式,lexical,0.20494865578387797,0.09090909090909091,1.3592854624836066,23.0
ai7,UI,lexical,0.3674325107854895,0.003996003996003996,4.029140896193929,13.0
ai7,伴う,lexical,0.32140083994554636,0.029970029970029972,2.467367089687203,9.0
ai7,冒頭,lexical,0.4008236840600096,0.024975024975024976,2.672699235497335,5.0
ai7,行動,lexical,0.12651239610847467,0.7302697302697303,-0.8833480962339946,6.0
ai7,又,lexical,0.4411419473414073,0.000999000999000999,7.949795838119944,110.0
ai7,ポート-port,lexical,0.2655156426816278,0.06293706293706294,1.7591651737888274,10.0
ai7,見付ける,lexical,0.08923622141826289,0.926073926073926,-1.143987003287313,18.0
ai7,リスト-list,lexical,0.3053811817120912,0.01098901098901099,3.174150746480285,16.0
ai7,サイト-site,lexical,0.2491234443891191,0.008991008991008992,2.616904601198685,44.0
ai7,テーマ-theme,lexical,0.13937442296797073,0.7792207792207793,-0.559410331791167,7.0
ai7,同時,lexical,0.3192515563290766,0.003996003996003996,3.7059371654123003,18.0
ai7,因る,lexical,0.3710173861271589,0.000999000999000999,5.865633432024335,110.0
ai7,体験,lexical,0.21813639219771847,0.08291708291708291,1.4109357077521005,16.0
ai7,タイトル-title,lexical,0.3661042726525867,0.001998001998001998,3.7373048986677553,11.0
ai7,アップロード-upload,lexical,0.2520288049380835,0.15384615384615385,0.8843615363538144,6.0
ai7,及び,lexical,0.39438415504708035,0.000999000999000999,5.598020105410787,21.0
ai7,格納,lexical,0.1919760763743449,0.15184815184815184,0.988677762012978,18.0
ai7,部分,lexical,0.27920434341526423,0.003996003996003996,3.468933567196512,62.0
ai7,応答,lexical,0.12651239610847462,0.9400599400599401,-0.8436979917759019,6.0
ai7,側,lexical,0.35178354086006763,0.000999000999000999,5.183554293288331,42.0
ai7,両方,lexical,0.1627878690148955,0.4675324675324675,0.019760356418352148,10.0
ai7,推進,lexical,0.3580634164165332,0.008991008991008992,2.963127311220794,8.0
ai7,増加,lexical,0.16278786901489553,0.4245754245754246,-0.006807712420991341,10.0
ai7,止める,lexical,0.4302309951582521,0.000999000999000999,4.722835080630729,10.0
ai7,関する,lexical,0.30825316320141727,0.000999000999000999,3.9795219240728286,26.0
ai7,使う,lexical,0.5563152927718087,0.000999000999000999,10.342429048208745,129.0
ai7,無し,lexical,0.30185762553426987,0.028971028971028972,2.540564850407266,11.0
ai7,ハードウェア-hardware,lexical,0.4008236840600096,0.02097902097902098,2.773862907771895,5.0
ai7,大きい,lexical,0.3224819462652925,0.000999000999000999,4.302567985888333,45.0
ai7,伝える,lexical,0.22872025534400664,0.05094905094905095,1.816170720372213,21.0
ai7,生成,lexical,0.32001760852314814,0.000999000999000999,4.295810947329993,46.0
ai7,I,lexical,0.32457613951544134,0.18681318681318682,0.9216633832827051,3.0
ai7,ライブラリー-library,lexical,0.25565015074529596,0.011988011988011988,2.70339896083825,32.0
ai7,インポート-import,lexical,0.37416573867739433,0.000999000999000999,1.0442099862270091,1.0
ai7,main,lexical,0.194619500387019,0.14485514485514486,1.0502956881585048,19.0
ai7,始まる,lexical,0.22560003918570773,0.12187812187812187,1.0473583635837271,10.0
ai7,存在,lexical,0.21323356605346702,0.03696303696303696,1.9041816034830166,41.0
ai7,共通,lexical,0.29478520531592206,0.013986013986013986,2.9831473010244918,16.0
ai7,物理,lexical,0.22534606628376633,0.2517482517482518,0.4852684633705434,6.0
ai7,マップ-map,lexical,0.5872731963596964,0.001998001998001998,5.4428652318802575,6.0
ai7,同期,lexical,0.30197797122503756,0.025974025974025976,2.54117465442916,10.0
ai7,学ぶ,lexical,0.18008612194515988,0.1798201798201798,0.870709879539534,25.0
ai7,流れ,lexical,0.3596627672093418,0.000999000999000999,4.295210745253441,18.0
ai7,対する,lexical,0.3271162573273826,0.000999000999000999,4.763298315282043,78.0
ai7,分野,lexical,0.4063157113839462,0.006993006993006993,3.8564691383662884,8.0
ai7,何故,lexical,0.2511687816890217,0.014985014985014986,2.6338124981658995,31.0
ai7,現場,lexical,0.3629691300934271,0.003996003996003996,4.134778406375957,14.0
ai7,クラウド-crowd,lexical,0.11249534219626715,0.7392607392607392,-0.6929592004161406,19.0
ai7,遅い,lexical,0.26882082181910605,0.03796203796203796,1.8820907757727667,11.0
ai7,差,lexical,0.13937442296797073,0.8011988011988012,-0.5622097158469983,7.0
ai7,文脈,lexical,0.22910438164897476,0.3706293706293706,0.16617516409684904,4.0
ai7,バック-back,lexical,0.3301068404717049,0.001998001998001998,4.055095959506317,21.0
ai7,対応,lexical,0.41572091221042395,0.000999000999000999,6.843021578457904,72.0
ai7,固定,lexical,0.25202880493808344,0.14285714285714285,0.8995673258958424,6.0
ai7,其々,lexical,0.39067845600667656,0.000999000999000999,5.872726514060892,32.0
ai7,便利,lexical,0.17728360913363628,0.23776223776223776,0.667912704621625,21.0
ai7,オフ-off,lexical,0.29800173238272476,0.059940059940059943,1.3124908823330768,5.0
ai7,最終,lexical,0.24495276630552393,0.026973026973026972,2.145561296156494,19.0
ai7,判断,lexical,0.10873895087526927,0.7252747252747253,-0.8052395453186845,16.0
ai7,create,lexical,0.3741657386773944,0.000999000999000999,1.0571240336166783,1.0
ai7,増やす,lexical,0.45360569824282043,0.001998001998001998,4.774599998690358,10.0
ai7,概要,lexical,0.15968912501272292,0.3836163836163836,0.19512178736869407,15.0
ai7,支援,lexical,0.37333093587765376,0.001998001998001998,4.164221931074275,12.0
ai7,方式,lexical,0.2715003393989344,0.08391608391608392,1.5944554686847152,8.0
ai7,円-助数詞,lexical,0.3741657386773942,0.13286713286713286,1.0158077616729106,1.0
ai7,追加,lexical,0.30788412897507367,0.000999000999000999,4.117268072717724,66.0
ai7,個人,lexical,0.14319065786462168,0.42957042957042957,0.10503491001809047,33.0
ai7,CLI,lexical,0.32457613951544145,0.022977022977022976,0.9673077769281652,3.0
ai7,進む,lexical,0.2761801458529025,0.025974025974025976,2.3644992174771047,14.0
ai7,後,lexical,0.12218290075723694,0.6143856143856143,-0.38222140346822453,41.0
ai7,完成,lexical,0.2715003393989344,0.0939060939060939,1.623525453606151,8.0
ai7,要因,lexical,0.3680061257694678,0.01898101898101898,2.561495213189433,6.0
ai7,特に,lexical,0.3374423270297151,0.000999000999000999,4.811123157064729,34.0
ai7,方向,lexical,0.15183923297051835,0.5714285714285714,-0.1969646177231661,10.0
ai7,楽,lexical,0.5220983569285429,0.000999000999000999,6.509634932145368,10.0
ai7,トランザクション-transaction,lexical,0.16957454743455264,0.45054945054945056,0.07388705903096641,9.0
ai7,上記,lexical,0.4435661484696483,0.000999000999000999,7.5038820289017485,40.0
ai7,工数,lexical,0.3187128250600838,0.052947052947052944,2.0586432698309283,7.0
ai7,注目,lexical,0.1855835078375305,0.5964035964035964,-0.061430107812082385,6.0
ai7,運営,lexical,0.32457613951544134,0.16783216783216784,0.8200196111275424,3.0
ai7,ライフ-life,lexical,0.2980017323827247,0.08591408591408592,1.2740810549975665,5.0
ai7,通常,lexical,0.7620588610141013,0.000999000999000999,12.994134054410033,16.0
ai7,動く,lexical,0.35501106266469057,0.001998001998001998,4.345155859119225,19.0
ai7,名,lexical,0.34182933449552044,0.000999000999000999,5.110581877771857,52.0
ai7,内部,lexical,0.29922269869340795,0.01898101898101898,2.997379870553214,15.0
ai7,工夫,lexical,0.21885534396783926,0.16883116883116883,0.717358590122657,8.0
ai7,認識,lexical,0.28427267831875463,0.07892107892107893,1.4180876337476205,7.0
ai7,異なる,lexical,0.2673608922387115,0.007992007992007992,2.868173497208126,41.0
ai7,イベント-event,lexical,0.19040693224626107,0.44955044955044954,0.14178537853655196,7.0
ai7,サーバー-server,lexical,0.2985074658478558,0.000999000999000999,3.676329935226065,53.0
ai7,文,lexical,0.2080841981927644,0.1108891108891109,1.2742972891914213,17.0
ai7,ファイル-file,lexical,0.16146595710884848,0.26073926073926074,0.6303782071801048,77.0
ai7,減る,lexical,0.8730533902472536,0.000999000999000999,8.111382116405764,5.0
ai7,最後,lexical,0.3118394583588077,0.002997002997002997,4.067635956899944,34.0
ai7,ランダム-random,lexical,0.32457613951544134,0.24975024975024976,1.0827052001679829,3.0
ai7,無い,lexical,0.46187307146035395,0.000999000999000999,8.036034804580467,171.0
ai7,状態,lexical,0.2089502505356604,0.05194805194805195,1.7774698585755855,56.0
ai7,サンプル-sample,lexical,0.12067699818220794,0.7152847152847153,-0.5002354632415879,17.0
ai7,追う,lexical,0.2253460662837663,0.2997002997002997,0.5550040951567684,6.0
ai7,Create,lexical,0.41630486911760795,0.015984015984015984,2.2430628546544535,4.0
ai7,人気,lexical,0.13228756555322962,0.6783216783216783,-1.0132198596657898,4.0
ai7,差す-他動詞,lexical,0.24188898268922696,0.04495504495504495,1.7191608363577968,15.0
ai7,想定,lexical,0.674722272687101,0.000999000999000999,10.802310239671495,18.0
ai7,限る,lexical,0.2253460662837663,0.2957042957042957,0.5865463805378432,6.0
ai7,エンド-end,lexical,0.266128884859423,0.008991008991008992,2.955054788162514,35.0
ai7,程度,lexical,0.3026042633737099,0.003996003996003996,3.555824954884106,27.0
ai7,yml,lexical,0.16957454743455266,0.3546453546453546,0.03804862859767892,9.0
ai7,分ける,lexical,0.16649157555703883,0.28471528471528473,0.38384456203865286,17.0
ai7,サイド-side,lexical,0.29364305202306573,0.061938061938061936,1.4779665665912942,6.0
ai7,安心,lexical,0.18558350783753047,0.6143856143856143,0.04617465285079741,6.0
ai7,更に,lexical,0.47325520674673033,0.000999000999000999,7.262386327244243,28.0
ai7,分,lexical,0.4102371793575585,0.000999000999000999,5.362904698210642,18.0
ai7,compose,lexical,0.18558350783753053,0.45354645354645357,-0.006373415993413628,6.0
ai7,主に,lexical,0.21522713354426976,0.12687312687312688,1.173188490064729,12.0
ai7,内容,lexical,0.314229218666104,0.001998001998001998,4.306931899356943,60.0
ai7,条件,lexical,0.22178810334305138,0.04095904095904096,1.893330293307598,31.0
ai7,送信,lexical,0.157816388440957,0.38161838161838163,0.26105774552052297,20.0
ai7,理想,lexical,0.3486263760458002,0.006993006993006993,2.569387140186983,7.0
ai7,X,lexical,0.25813708756033144,0.06293706293706294,1.5125726895246934,9.0
ai7,バックアップ-backup,lexical,0.34510465401414414,0.0919080919080919,1.5144031454544855,4.0
ai7,依頼,lexical,0.1855835078375305,0.6203796203796204,-0.0054305546079137165,6.0
ai7,説明,lexical,0.21879363893885395,0.03596403596403597,2.0547344796774363,59.0
ai7,有り,lexical,0.2478353469065159,0.33666333666333664,0.5499723485791668,5.0
ai7,現実,lexical,0.3412486150652493,0.023976023976023976,2.769337998404804,8.0
ai7,EC,lexical,0.22534606628376638,0.23076923076923078,0.5792605751697092,6.0
ai7,受け取る,lexical,0.14368037023265828,0.7342657342657343,-0.4817099250640285,8.0
ai7,領域,lexical,0.21813639219771855,0.0939060939060939,1.37847584776892,16.0
ai7,そして,lexical,0.2699152238256106,0.005994005994005994,2.7954980702911048,29.0
ai7,元,lexical,0.19822088017702902,0.11688311688311688,1.2560165152282663,29.0
ai7,感,lexical,0.46663764652945583,0.000999000999000999,5.467692654740458,12.0
ai7,応用,lexical,0.4163048691176078,0.058941058941058944,2.2510109359663284,4.0
ai7,タイム-time,lexical,0.21392895606079745,0.04295704295704296,1.7722829954263375,35.0
ai7,理由,lexical,0.1414928784021355,0.4825174825174825,-0.0587452015993015,23.0
ai7,指示,lexical,0.2478353469065159,0.34765234765234765,0.6247987707338427,5.0
ai7,汎用,lexical,0.5041140788643076,0.015984015984015984,3.7883040891612345,5.0
ai7,人間,lexical,0.1998735863667347,0.20279720279720279,0.6992057790459144,12.0
ai7,少ない,lexical,0.09952508614885282,0.8391608391608392,-0.9802273029734024,19.0
ai7,低い,lexical,0.37190136003519947,0.008991008991008992,3.392055750098835,10.0
ai7,時,lexical,0.6061573889755684,0.000999000999000999,12.008346466627335,113.0
ai7,間違い,lexical,0.17008660692072028,0.3906093906093906,-0.35974790058160155,5.0
ai7,手,lexical,0.27618014585290246,0.024975024975024976,2.4571862657164374,14.0
ai7,一人,lexical,0.3023838682882184,0.04295704295704296,1.8877473859599512,8.0
ai7,細かい,lexical,0.1288852480963179,0.5664335664335665,-0.5296100760808057,10.0
ai7,初心,lexical,0.24901951313392406,0.07592407592407592,1.5096285618262506,11.0
ai7,参加,lexical,0.14547183637633807,0.47652347652347654,-0.09624765760988613,14.0
ai7,型,lexical,0.3144838256101544,0.014985014985014986,2.822717615039147,12.0
ai7,利用,lexical,0.41745652454898396,0.000999000999000999,6.925411568137567,83.0
ai7,参照,lexical,0.38624173620995245,0.000999000999000999,5.855582825023388,32.0
ai7,用いる,lexical,1.235399760733162,0.000999000999000999,24.198218283629746,25.0
ai7,自身,lexical,0.46161807307665603,0.000999000999000999,6.310807621229106,16.0
ai7,置き換える,lexical,0.34510465401414414,0.12487512487512488,1.4704184814334165,4.0
ai7,数,lexical,0.3370533015286413,0.001998001998001998,4.5458957655847065,31.0
ai7,遣り取り,lexical,0.2358720715952978,0.15884115884115885,1.0344732871775202,9.0
ai7,インターネット-internet,lexical,0.7723481981143188,0.000999000999000999,7.263086025796002,4.0
ai7,スキーマ-schema,lexical,0.5020023450367144,0.000999000999000999,7.046931760289988,14.0
ai7,グループ-group,lexical,0.1627878690148955,0.4675324675324675,0.00651143173661941,10.0
ai7,期間,lexical,0.24055699252424798,0.052947052947052944,1.6982540756757718,14.0
ai7,抽出,lexical,0.2253460662837663,0.3016983016983017,0.6049963186614344,6.0
ai7,手間,lexical,0.17008660692072028,0.5284715284715285,-0.38518622385148066,5.0
ai7,専門,lexical,0.2715003393989344,0.10589410589410589,1.5296748843235772,8.0
ai7,ソフト-soft,lexical,0.3741657386773942,0.006993006993006993,1.0182420096331763,1.0
ai7,仕様,lexical,0.3163103100536511,0.000999000999000999,4.110953689450199,35.0
ai7,任意,lexical,0.34862637604580016,0.026973026973026972,2.4548189405720455,7.0
ai7,上位,lexical,0.2478353469065159,0.27972027972027974,0.6608782096339304,5.0
ai7,選ぶ,lexical,0.18499783183909624,0.29270729270729273,0.5658212112505616,13.0
ai7,間,lexical,0.4644090497740909,0.000999000999000999,4.804794216588473,9.0
ai7,A,lexical,0.3680061257694679,0.012987012987012988,2.6042312447362326,6.0
ai7,インターフェース-interface,lexical,0.19412350804330664,0.33166833166833165,0.37114063521065566,9.0
ai7,書き込む,lexical,0.34510465401414414,0.1028971028971029,1.7868394544700041,4.0
ai7,トピック-topic,lexical,0.22910438164897481,0.1998001998001998,0.22084153914100577,4.0
ai7,Windows,lexical,0.12317572675706615,0.6193806193806194,-0.5246729200608107,13.0
ai7,要求,lexical,0.26869695795596615,0.04495504495504495,1.8488385839572108,11.0
ai7,用意,lexical,0.3753671206567433,0.000999000999000999,5.314976629233817,25.0
ai7,値,lexical,0.11018264007041785,0.7482517482517482,-0.7069288895425618,25.0
ai7,絶対,lexical,0.2478353469065159,0.3246753246753247,0.6456304377622991,5.0
ai7,ライン-line,lexical,0.21558287008246121,0.2077922077922078,0.751606931720336,9.0
ai7,比べる,lexical,0.2581370875603314,0.06993006993006994,1.4330415358208772,9.0
ai7,週間,lexical,0.4163048691176079,0.008991008991008992,2.326783246867504,4.0
ai7,他,lexical,0.2609626444423153,0.005994005994005994,2.958438650598479,52.0
ai7,ワーク-work,lexical,0.26181862602958855,0.006993006993006993,2.7098294663244094,28.0
ai7,良い,lexical,0.6246584191127635,0.000999000999000999,11.60901026376269,109.0
ai7,代わり,lexical,0.24783534690651593,0.22677322677322678,0.6172384785352504,5.0
ai7,一部,lexical,0.20298438850759656,0.14885114885114886,1.0185104992807412,16.0
ai7,長い,lexical,0.2150923132079625,0.1018981018981019,1.2462137573650032,14.0
ai7,アクション-action,lexical,0.1695745474345526,0.5554445554445554,0.05646350543438297,9.0
ai7,サービス-service,lexical,0.18877528161824153,0.1068931068931069,1.2342692544019835,62.0
ai7,終了,lexical,0.37190136003519975,0.001998001998001998,3.612498656448572,10.0
ai7,遷移,lexical,0.1322875655532296,1.0,-1.038833489537153,4.0
